,Unnamed: 0,t[s],q_fl1,qd_fl1,qdd_fl1,Tau_fl1,q_fl2,qd_fl2,qdd_fl2,Tau_fl2,q_fl3,qd_fl3,qdd_fl3,Tau_fl3,q_fr1,qd_fr1,qdd_fr1,Tau_fr1,q_fr2,qd_fr2,qdd_fr2,Tau_fr2,q_fr3,qd_fr3,qdd_fr3,Tau_fr3,q_bl1,qd_bl1,qdd_bl1,Tau_bl1,q_bl2,qd_bl2,qdd_bl2,Tau_bl2,q_bl3,qd_bl3,qdd_bl3,Tau_bl3,q_br1,qd_br1,qdd_br1,Tau_br1,q_br2,qd_br2,qdd_br2,Tau_br2,q_br3,qd_br3,qdd_br3,Tau_br3
144,144,2.5759999999999708,0.0849423325314227,-0.2109577088543565,0,-1.9780725562182784,-0.4420507207978116,-0.0274074537697829,0,-0.7535467865760904,1.1223169580678778,0.9406705608916124,0,-1.4735580985950432,0.0068538411400739,-0.224364425072785,0,1.1799834788776298,-0.4450261021142372,0.0220884736489706,0,-1.1187067480812432,1.049151017720097,-0.3289983166163932,0,-1.6905577480673644,-0.0843307123916992,-0.3235107766988381,0,2.555638529933212,0.5674976353061966,-0.4636782090523635,0,0.7257735846346584,-1.3383803665778786,0.2389047075514095,0,2.542033230661062,-0.1057470819663252,-0.365074741207573,0,-1.990021853976434,0.6205298459231402,0.0971941201137949,0,0.9030974379204498,-1.375537840818876,0.125988479869829,0,2.7966027317708235
145,145,2.5799999999999703,0.0840932078567666,-0.2127241623342805,0,-1.976526907503079,-0.4421599741136924,-0.0273086568123978,0,-0.7565993055388514,1.1260639050272871,0.9355254653620588,0,-1.4829144604255575,0.0059548697943788,-0.2248750739387431,0,1.1875812085118451,-0.4449383067874195,0.0219116345903823,0,-1.1145911303689395,1.0478406123081447,-0.327191646780151,0,-1.6864300488982238,-0.0856084227664101,-0.3181687363607777,0,2.5623252589864878,0.5656532592542698,-0.4602914241634103,0,0.7311677428398717,-1.3374282192031484,0.237741469994024,0,2.5455238628695613,-0.1071924878293963,-0.3602098562381042,0,-1.9833135041193743,0.6209107153197498,0.0945622714855309,0,0.8952637197102415,-1.3750232708351753,0.129552370370741,0,2.789749442331207
146,146,2.58399999999997,0.0832372542888899,-0.2143316733674063,0,-1.9743305845281631,-0.4422683478240866,-0.0270660849062589,0,-0.7585189724454422,1.1297888737761677,0.9299288701574672,0,-1.4910761741254892,0.0050544919102273,-0.2250395817775429,0,1.195672902593634,-0.4448511501356357,0.0217644483940913,0,-1.1079166227495107,1.046537109412293,-0.325498294478273,0,-1.681620548788911,-0.0868647176231193,-0.3128836126232457,0,2.5700939768943663,0.5638230505892262,-0.4566608049785866,0,0.7382041560305136,-1.3364811767178408,0.2363956166583689,0,2.550361511609762,-0.1086183475140844,-0.3553840239925082,0,-1.976718277367305,0.6212811957591364,0.0919446532807116,0,0.8896600725125446,-1.3744947881041776,0.1330345625322248,0,2.7830734425459767
147,147,2.587999999999969,0.0823753788328537,-0.2158534570355849,0,-1.971236711879988,-0.442375527545753,-0.0267389515323425,0,-0.7617004666669911,1.1334903304620334,0.9239438651510956,0,-1.5000267405506849,0.0041544202487736,-0.2250297271914722,0,1.2026549457570868,-0.4447643294124208,0.0216947950039992,0,-1.102831714000453,1.0452400296578055,-0.3239175730459129,0,-1.6772001996833152,-0.088100024708381,-0.3075715714542894,0,2.5766387580636243,0.5620081808549768,-0.4527977868087173,0,0.7433784992639864,-1.335540082926198,0.2348946998770022,0,2.553981895770743,-0.1100250588045881,-0.3505363882547876,0,-1.9690290255874,0.6216414818583744,0.0894502100860208,0,0.8834072482363011,-1.3739526884365736,0.1363809276050417,0,2.7763701421767824
148,148,2.591999999999969,0.0815071060682781,-0.2174768548620973,0,-1.9696801866005311,-0.4424811658279298,-0.0263367835530677,0,-0.7652367147830245,1.1371665008319185,0.9175113362978085,0,-1.5093898351787003,0.0032537158355929,-0.2252380800281119,0,1.2096294785812371,-0.44467770326071,0.0216531742101374,0,-1.0981006496484425,1.0439489368487336,-0.3224484645413944,0,-1.6725925705468914,-0.0893134449597508,-0.3020481534692991,0,2.582584016034393,0.5602090943607152,-0.4488223771894473,0,0.7491403388725436,-1.334605216661975,0.2333192848397728,0,2.5573647811777365,-0.1114116671599071,-0.3454535011882773,0,-1.9624221404192408,0.6219923164097426,0.0871293903741545,0,0.8761219661619292,-1.373397844260704,0.1395138282748055,0,2.76968120166117
149,149,2.595999999999969,0.0806320762003607,-0.2191862793711703,0,-1.967391069983724,-0.4425850933341099,-0.0259021375520975,0,-0.7681879045713796,1.140815673330298,0.9106576022473448,0,-1.5180223216121802,0.0023517886110324,-0.2255730307298431,0,1.216712987617853,-0.4445912298039379,0.0216168326202476,0,-1.0914666639678794,1.0426634371663224,-0.3210737615560939,0,-1.6674990237876035,-0.0905042739577892,-0.296359390140247,0,2.5887486330739766,0.5584264061590873,-0.4446809784596238,0,0.7557600056459768,-1.333676958919925,0.2316417979488856,0,2.561578880428561,-0.1127774111187264,-0.3401937289797952,0,-1.955512449532035,0.6223342687117354,0.0849418927120868,0,0.8702219234683406,-1.3728310583796832,0.1424501736148085,0,2.762964264895172
150,150,2.599999999999968,0.0797499872965971,-0.2209680648216703,0,-1.964246650286127,-0.4426872672529358,-0.0254634389897271,0,-0.772113947224599,1.144436324844503,0.903436077860168,0,-1.5272724105294349,0.0014481563445084,-0.2260267803314799,0,1.2236493778903317,-0.4445047632558644,0.0216256338035839,0,-1.0869846583319729,1.0413831679081165,-0.3197882123191973,0,-1.6631535830540112,-0.0916718585900028,-0.2905079767851632,0,2.5950047868764607,0.5566607855727559,-0.4403717196357171,0,0.7602501777823458,-1.3327556627064656,0.229880170054597,0,2.564638354579374,-0.1141215984026363,-0.3347620351350254,0,-1.9483503875370407,0.6226680333461032,0.0829399518372466,0,0.8636956262219789,-1.3722532314929083,0.1451520325664776,0,2.7561612979167838
151,151,2.603999999999968,0.0788607273372244,-0.2227647579045436,0,-1.9628415653408424,-0.4427877193747441,-0.0250361802734656,0,-0.7748674224483317,1.1480269552216291,0.8958373033965744,0,-1.536190712915967,0.0005425121352882,-0.2265447708168933,0,1.230890478719309,-0.4444182631554873,0.0216345515015233,0,-1.081095881177168,1.0401077263521994,-0.3186072283388332,0,-1.657948721461893,-0.0928156412384514,-0.2845243964694497,0,2.6008794478765305,0.5549128614668802,-0.4359079916639253,0,0.7669119463024082,-1.3318417384283343,0.228009976992865,0,2.56826644328382,-0.1154436270726411,-0.3291865306657052,0,-1.942553481984524,0.6229942477450926,0.0810899410923133,0,0.8572719152958478,-1.371665244753632,0.1476381792619437,0,2.749675643568585
152,152,2.6079999999999672,0.0779641898342565,-0.224591004435259,0,-1.9588713450238608,-0.4428864945301258,-0.0246204658159648,0,-0.7774036788316001,1.1515861950152395,0.8879076489834757,0,-1.5443614572752244,-0.0003652596897481,-0.2270811754695141,0,1.2383391598312803,-0.4443317169747152,0.0216471969730026,0,-1.07589601097259,1.0388368156349737,-0.3174907091028559,0,-1.6536501848582137,-0.0939351693521462,-0.2784335478564775,0,2.6078110586427616,0.5531834515869363,-0.4312253049930323,0,0.7726117947227222,-1.3309356965467036,0.2260058522790147,0,2.5723119739344145,-0.1167430484441587,-0.3235083139325436,0,-1.9354706588283008,0.6233135088665042,0.0793883078101609,0,0.8513799332524353,-1.3710679517506,0.1499116942859898,0,2.7424821787625944
153,153,2.611999999999967,0.0770603716612758,-0.2264099083996483,0,-1.956927288667651,-0.4429836844745805,-0.024230941997423,0,-0.781185755206415,1.1551128079723516,0.8796755582207383,0,-1.553653299647492,-0.001275309124656,-0.2276607525362876,0,1.2449270856868633,-0.4442450567698872,0.0216806857578323,0,-1.0696261999036971,1.0375700488919986,-0.3164809158115704,0,-1.648270716806758,-0.0950299771628133,-0.2722235281908786,0,2.6131006941495567,0.5514732739926803,-0.4263744104749014,0,0.7786372783549109,-1.3300379909157518,0.2238946707961172,0,2.5757084957502934,-0.1180193933020539,-0.3177085176231011,0,-1.9298920786836344,0.6236265177173507,0.0778699236209239,0,0.8448349038213354,-1.370462305351537,0.1519388213209223,0,2.735767305374908
154,154,2.6159999999999664,0.0761492549803501,-0.2282362770172883,0,-1.953591690624042,-0.4430794594617586,-0.0238887420853927,0,-0.7845705869142903,1.1586055848352956,0.8711416266787756,0,-1.5623001953707554,-0.0021877277720861,-0.2282570702072885,0,1.2524013191446,-0.4441582291898137,0.0217252166959142,0,-1.0649133296457292,1.0363071354274545,-0.315533112930577,0,-1.6440004054841606,-0.0960997090621614,-0.2659337398102608,0,2.6192282378754537,0.5497830944986919,-0.4213254724862797,0,0.7838618483290032,-1.32914913965443,0.2216468582571894,0,2.579320492848877,-0.1192722828612842,-0.3118221666371785,0,-1.92331110876364,0.6239338777800005,0.0764928733475391,0,0.8379706528046053,-1.36984920864051,0.1537468165329035,0,2.728243253864091
155,155,2.619999999999966,0.075230891448919,-0.2300438175849296,0,-1.951006088201964,-0.4431740126176925,-0.0235950408608273,0,-0.7886110047111694,1.1620634134856334,0.8623369765130863,0,-1.5714747538449545,-0.0031025363646638,-0.2288552508704446,0,1.2596203404034558,-0.4440712315057279,0.0217675293361669,0,-1.0595348212315396,1.0350477275054624,-0.3146800349449417,0,-1.6392003806255475,-0.0971440420060727,-0.259563062962195,0,2.624613459939583,0.5481136183324848,-0.4161064758514894,0,0.7889278414153105,-1.328269658603646,0.2192724415349748,0,2.5825804457640262,-0.1205013577213813,-0.3058451678535054,0,-1.9173566298202065,0.6242361886394913,0.0752682848594261,0,0.8311005399206859,-1.3692295856522825,0.1553200901366067,0,2.7209970868654016
