Unnamed: 0,t[s],q_fl1,qd_fl1,qdd_fl1,Tau_fl1,q_fl2,qd_fl2,qdd_fl2,Tau_fl2,q_fl3,qd_fl3,qdd_fl3,Tau_fl3,q_fr1,qd_fr1,qdd_fr1,Tau_fr1,q_fr2,qd_fr2,qdd_fr2,Tau_fr2,q_fr3,qd_fr3,qdd_fr3,Tau_fr3,q_bl1,qd_bl1,qdd_bl1,Tau_bl1,q_bl2,qd_bl2,qdd_bl2,Tau_bl2,q_bl3,qd_bl3,qdd_bl3,Tau_bl3,q_br1,qd_br1,qdd_br1,Tau_br1,q_br2,qd_br2,qdd_br2,Tau_br2,q_br3,qd_br3,qdd_br3,Tau_br3,contactPhases
147,0.24500000000000002,0.27328431616419285,0.2820075376753088,0.0,0.0,0.5465686323283857,0.5640150753506176,0.0,0.0,0.5465686323283857,0.5640150753506176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,0.24666666666666667,0.2747571513178603,0.2805727651906286,0.0,0.0,0.5495143026357207,0.5611455303812573,0.0,0.0,0.5495143026357207,0.5611455303812573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,0.24833333333333335,0.27622245386543187,0.27913030066186034,0.0,0.0,0.5524449077308637,0.5582606013237207,0.0,0.0,0.5524449077308637,0.5582606013237207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,0.25,0.2776801836348979,0.2776801836348979,0.0,0.0,0.5553603672697958,0.5553603672697958,0.0,0.0,0.5553603672697958,0.5553603672697958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,0.2516666666666667,0.2791303006618604,0.27622245386543187,0.0,0.0,0.5582606013237208,0.5524449077308637,0.0,0.0,0.5582606013237208,0.5524449077308637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,0.25333333333333335,0.2805727651906286,0.2747571513178603,0.0,0.0,0.5611455303812573,0.5495143026357207,0.0,0.0,0.5611455303812573,0.5495143026357207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,0.255,0.2820075376753088,0.27328431616419285,0.0,0.0,0.5640150753506176,0.5465686323283857,0.0,0.0,0.5640150753506176,0.5465686323283857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,0.2566666666666667,0.2834345787808885,0.2718039887829491,0.0,0.0,0.566869157561777,0.5436079775658982,0.0,0.0,0.566869157561777,0.5436079775658982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,0.25833333333333336,0.28485384938431496,0.2703162097580521,0.0,0.0,0.5697076987686299,0.5406324195161042,0.0,0.0,0.5697076987686299,0.5406324195161042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,0.26,0.2862653105755677,0.2688210198777153,0.0,0.0,0.5725306211511354,0.5376420397554306,0.0,0.0,0.5725306211511354,0.5376420397554306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,0.26166666666666666,0.28766892365872504,0.2673184601333246,0.0,0.0,0.5753378473174501,0.5346369202666492,0.0,0.0,0.5753378473174501,0.5346369202666492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,0.26333333333333336,0.2890646501530254,0.2658085717183143,0.0,0.0,0.5781293003060508,0.5316171434366286,0.0,0.0,0.5781293003060508,0.5316171434366286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,0.265,0.2904524517939218,0.26429139602703816,0.0,0.0,0.5809049035878436,0.5285827920540763,0.0,0.0,0.5809049035878436,0.5285827920540763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,0.26666666666666666,0.2918322905341313,0.2627669746536341,0.0,0.0,0.5836645810682626,0.5255339493072682,0.0,0.0,0.5836645810682626,0.5255339493072682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,0.26833333333333337,0.2932041285446778,0.26123534939088405,0.0,0.0,0.5864082570893556,0.5224706987817681,0.0,0.0,0.5864082570893556,0.5224706987817681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,0.27,0.2945679282159292,0.2596965622290684,0.0,0.0,0.5891358564318584,0.5193931244581368,0.0,0.0,0.5891358564318584,0.5193931244581368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,0.27166666666666667,0.2959236521586286,0.25815065535481446,0.0,0.0,0.5918473043172572,0.5163013107096289,0.0,0.0,0.5918473043172572,0.5163013107096289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,0.2733333333333334,0.29727126320491937,0.2565976711499401,0.0,0.0,0.5945425264098387,0.5131953422998802,0.0,0.0,0.5945425264098387,0.5131953422998802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,0.275,0.2986107244093638,0.2550376521902917,0.0,0.0,0.5972214488187276,0.5100753043805833,0.0,0.0,0.5972214488187276,0.5100753043805833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,0.27666666666666667,0.2999419990499564,0.25347064124457724,0.0,0.0,0.5998839980999128,0.5069412824891545,0.0,0.0,0.5998839980999128,0.5069412824891545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,0.2783333333333334,0.30126505062913045,0.2518966812731932,0.0,0.0,0.6025301012582609,0.5037933625463864,0.0,0.0,0.6025301012582609,0.5037933625463864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,0.28,0.30257984287475853,0.2503158154270474,0.0,0.0,0.6051596857495171,0.5006316308540948,0.0,0.0,0.6051596857495171,0.5006316308540948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,0.2816666666666667,0.30388633974114704,0.2487280870463755,0.0,0.0,0.6077726794822941,0.497456174092751,0.0,0.0,0.6077726794822941,0.497456174092751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,0.2833333333333333,0.3051845054100245,0.24713353965955315,0.0,0.0,0.610369010820049,0.4942670793191063,0.0,0.0,0.610369010820049,0.4942670793191063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,0.28500000000000003,0.3064743042915233,0.2455322169819024,0.0,0.0,0.6129486085830466,0.4910644339638048,0.0,0.0,0.6129486085830466,0.4910644339638048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,0.2866666666666667,0.30775570102515554,0.24392416291449331,0.0,0.0,0.6155114020503111,0.48784832582898663,0.0,0.0,0.6155114020503111,0.48784832582898663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,0.28833333333333333,0.3090286604807824,0.24230942154294063,0.0,0.0,0.6180573209615648,0.48461884308588127,0.0,0.0,0.6180573209615648,0.48461884308588127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,0.29000000000000004,0.3102931477595776,0.24068803713619452,0.0,0.0,0.6205862955191552,0.48137607427238904,0.0,0.0,0.6205862955191552,0.48137607427238904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,0.2916666666666667,0.3115491281949834,0.23906005414532766,0.0,0.0,0.6230982563899669,0.4781201082906553,0.0,0.0,0.6230982563899669,0.4781201082906553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,0.29333333333333333,0.3127965673536619,0.23742551720231608,0.0,0.0,0.6255931347073238,0.47485103440463217,0.0,0.0,0.6255931347073238,0.47485103440463217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,0.29500000000000004,0.3140354310364383,0.23578447111881567,0.0,0.0,0.6280708620728765,0.47156894223763135,0.0,0.0,0.6280708620728765,0.47156894223763135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,0.2966666666666667,0.3152656852792389,0.2341369608849339,0.0,0.0,0.6305313705584779,0.4682739217698678,0.0,0.0,0.6305313705584779,0.4682739217698678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,0.29833333333333334,0.3164872963540223,0.2324830316679961,0.0,0.0,0.6329745927080446,0.4649660633359922,0.0,0.0,0.6329745927080446,0.4649660633359922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,0.30000000000000004,0.3177002307697037,0.23082272881130705,0.0,0.0,0.6354004615394074,0.4616454576226141,0.0,0.0,0.6354004615394074,0.4616454576226141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,0.3016666666666667,0.3189044552730735,0.22915609783290844,0.0,0.0,0.637808910546147,0.4583121956658169,0.0,0.0,0.637808910546147,0.4583121956658169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,0.30333333333333334,0.32009993684970844,0.22748318442433033,0.0,0.0,0.6401998736994169,0.45496636884866065,0.0,0.0,0.6401998736994169,0.45496636884866065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,0.305,0.32128664272487734,0.22580403444933891,0.0,0.0,0.6425732854497547,0.45160806889867783,0.0,0.0,0.6425732854497547,0.45160806889867783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,0.3066666666666667,0.3224645403644392,0.22411869394267894,0.0,0.0,0.6449290807288784,0.4482373878853579,0.0,0.0,0.6449290807288784,0.4482373878853579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,0.30833333333333335,0.32363359747573506,0.22242720910881184,0.0,0.0,0.6472671949514701,0.44485441821762367,0.0,0.0,0.6472671949514701,0.44485441821762367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,0.31,0.3247937820084738,0.22072962632064866,0.0,0.0,0.6495875640169476,0.4414592526412973,0.0,0.0,0.6495875640169476,0.4414592526412973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,0.3116666666666667,0.3259450621556104,0.2190259921182791,0.0,0.0,0.6518901243112208,0.4380519842365582,0.0,0.0,0.6518901243112208,0.4380519842365582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,0.31333333333333335,0.32708740635421807,0.21731635320769552,0.0,0.0,0.6541748127084361,0.43463270641539103,0.0,0.0,0.6541748127084361,0.43463270641539103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,0.315,0.3282207832863534,0.2156007564595121,0.0,0.0,0.6564415665727068,0.4312015129190242,0.0,0.0,0.6564415665727068,0.4312015129190242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,0.3166666666666667,0.32934516187991547,0.2138792489076804,0.0,0.0,0.6586903237598309,0.4277584978153608,0.0,0.0,0.6586903237598309,0.4277584978153608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,0.31833333333333336,0.330460511309497,0.2121518777481996,0.0,0.0,0.660921022618994,0.4243037554963992,0.0,0.0,0.660921022618994,0.4243037554963992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,0.32,0.33156680099723007,0.21041869033782248,0.0,0.0,0.6631336019944601,0.42083738067564497,0.0,0.0,0.6631336019944601,0.42083738067564497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,0.3216666666666667,0.3326640006136241,0.20867973419275754,0.0,0.0,0.6653280012272482,0.4173594683855151,0.0,0.0,0.6653280012272482,0.4173594683855151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,0.32333333333333336,0.3337520800783972,0.20693505698736592,0.0,0.0,0.6675041601567944,0.41387011397473183,0.0,0.0,0.6675041601567944,0.41387011397473183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,0.325,0.33483100956130124,0.20518470655285453,0.0,0.0,0.6696620191226025,0.41036941310570907,0.0,0.0,0.6696620191226025,0.41036941310570907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,0.32666666666666666,0.3359007594829395,0.20342873087596464,0.0,0.0,0.671801518965879,0.4068574617519293,0.0,0.0,0.671801518965879,0.4068574617519293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,0.32833333333333337,0.33696130051557754,0.20166717809765644,0.0,0.0,0.6739226010311551,0.4033343561953129,0.0,0.0,0.6739226010311551,0.4033343561953129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,0.33,0.3380126035839471,0.19990009651178922,0.0,0.0,0.6760252071678942,0.39980019302357844,0.0,0.0,0.6760252071678942,0.39980019302357844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,0.33166666666666667,0.3390546398660435,0.1981275345637974,0.0,0.0,0.678109279732087,0.3962550691275948,0.0,0.0,0.678109279732087,0.3962550691275948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,0.33333333333333337,0.34008738079391587,0.19634954084936201,0.0,0.0,0.6801747615878317,0.39269908169872403,0.0,0.0,0.6801747615878317,0.39269908169872403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,0.335,0.3411107980544497,0.1945661641130791,0.0,0.0,0.6822215961088994,0.3891323282261582,0.0,0.0,0.6822215961088994,0.3891323282261582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,0.33666666666666667,0.34212486359014405,0.1927774532471226,0.0,0.0,0.6842497271802881,0.3855549064942452,0.0,0.0,0.6842497271802881,0.3855549064942452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,0.3383333333333334,0.34312954959987996,0.19098345728990437,0.0,0.0,0.6862590991997599,0.38196691457980875,0.0,0.0,0.6862590991997599,0.38196691457980875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
